#LIBRARY    ENDF/B-VIII.1
#REACTION   FE-54(N,P)MN-54,SIG
#NUCLEUS    Fe-54
#MF         3
#MT         103
#EN-MIN     700000
#EN-MAX     1.5e+08
#E,eV        Sig,b        Interpolation
 1.67748E+06 0.00492698   Lin-Lin
 1.68668E+06 0.00506928   Lin-Lin
 1.7E+06     0.00527552   Lin-Lin
 1.71358E+06 0.00558305   Lin-Lin
 1.71387E+06 0.00558964   Lin-Lin
 1.71399E+06 0.00559229   Lin-Lin
 1.72975E+06 0.00594933   Lin-Lin
 1.73087E+06 0.00597472   Lin-Lin
 1.73237E+06 0.00600864   Lin-Lin
 1.73291E+06 0.00602092   Lin-Lin
 1.73494E+06 0.0060671    Lin-Lin
 1.73586E+06 0.00608787   Lin-Lin
 1.73901E+06 0.00615948   Lin-Lin
 1.74405E+06 0.00627379   Lin-Lin
 1.746E+06   0.00631817   Lin-Lin
 1.74715E+06 0.00634426   Lin-Lin
 1.75167E+06 0.00644679   Lin-Lin
 1.75387E+06 0.00649693   Lin-Lin
 1.76343E+06 0.00671383   Lin-Lin
 1.77824E+06 0.00705032   Lin-Lin
 1.77832E+06 0.00705209   Lin-Lin
 1.8E+06     0.00754476   Lin-Lin
 1.80065E+06 0.00756416   Lin-Lin
 1.80271E+06 0.00763339   Lin-Lin
 1.80476E+06 0.0077026    Lin-Lin
 1.80888E+06 0.00784103   Lin-Lin
 1.81542E+06 0.00806157   Lin-Lin
 1.81545E+06 0.00806228   Lin-Lin
 1.81624E+06 0.00808889   Lin-Lin
 1.8171E+06  0.00811797   Lin-Lin
 1.82389E+06 0.00834702   Lin-Lin
 1.83354E+06 0.00867277   Lin-Lin
 1.84875E+06 0.0091853    Lin-Lin
 1.85083E+06 0.00925551   Lin-Lin
 1.85085E+06 0.00925598   Lin-Lin
 1.85889E+06 0.00952714   Lin-Lin
 1.87125E+06 0.00994372   Lin-Lin
 1.87431E+06 0.0100467    Lin-Lin
 1.87752E+06 0.010155     Lin-Lin
 1.8806E+06  0.0102588    Lin-Lin
 1.88073E+06 0.0102633    Lin-Lin
 1.88715E+06 0.0104798    Lin-Lin
 1.88763E+06 0.0104957    Lin-Lin
 1.9E+06     0.0109128    Lin-Lin
 1.90912E+06 0.0113627    Lin-Lin
 1.90926E+06 0.0113692    Lin-Lin
 1.92162E+06 0.0119787    Lin-Lin
 1.93224E+06 0.012502     Lin-Lin
 1.9323E+06  0.012505     Lin-Lin
 1.94535E+06 0.0131487    Lin-Lin
 1.95731E+06 0.0137385    Lin-Lin
 1.95735E+06 0.0137403    Lin-Lin
 1.9714E+06  0.0144334    Lin-Lin
 2E+06       0.015844     Lin-Lin
 2.00745E+06 0.0163537    Lin-Lin
 2.02115E+06 0.0172919    Lin-Lin
 2.03485E+06 0.0182301    Lin-Lin
 2.06226E+06 0.0201065    Lin-Lin
 2.06552E+06 0.0203299    Lin-Lin
 2.0712E+06  0.0207195    Lin-Lin
 2.07615E+06 0.0210584    Lin-Lin
 2.08678E+06 0.021787     Lin-Lin
 2.08908E+06 0.0219449    Lin-Lin
 2.1E+06     0.0226942    Lin-Lin
 2.10516E+06 0.0231472    Lin-Lin
 2.10554E+06 0.023181     Lin-Lin
 2.1074E+06  0.0233437    Lin-Lin
 2.10755E+06 0.0233574    Lin-Lin
 2.1128E+06  0.0238176    Lin-Lin
 2.11346E+06 0.0238756    Lin-Lin
 2.11644E+06 0.0241372    Lin-Lin
 2.11668E+06 0.0241581    Lin-Lin
 2.11853E+06 0.0243212    Lin-Lin
 2.11953E+06 0.0244091    Lin-Lin
 2.11956E+06 0.024411     Lin-Lin
 2.11957E+06 0.024412     Lin-Lin
 2.11962E+06 0.0244163    Lin-Lin
 2.12414E+06 0.024815     Lin-Lin
 2.12479E+06 0.0248719    Lin-Lin
 2.12751E+06 0.0251113    Lin-Lin
 2.12772E+06 0.0251294    Lin-Lin
 2.13177E+06 0.0254864    Lin-Lin
 2.14111E+06 0.0263089    Lin-Lin
