#LIBRARY    ENDF/B-VIII.1
#REACTION   CO-59(N,G)CO-60,SIG
#NUCLEUS    Co-59
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1382.81     0.247332     Lin-Lin
 1382.88     0.267145     Lin-Lin
 1382.94     0.288955     Lin-Lin
 1383.01     0.312924     Lin-Lin
 1383.07     0.339216     Lin-Lin
 1383.13     0.36732      Lin-Lin
 1383.2      0.39796      Lin-Lin
 1383.26     0.431291     Lin-Lin
 1383.32     0.467466     Lin-Lin
 1383.38     0.506631     Lin-Lin
 1383.45     0.548923     Lin-Lin
 1383.51     0.594468     Lin-Lin
 1383.57     0.64338      Lin-Lin
 1383.63     0.690357     Lin-Lin
 1383.68     0.740193     Lin-Lin
 1383.77     0.820393     Lin-Lin
 1383.85     0.907175     Lin-Lin
 1383.94     1.0005       Lin-Lin
 1384.02     1.10021      Lin-Lin
 1384.12     1.22546      Lin-Lin
 1384.22     1.35849      Lin-Lin
 1384.34     1.52265      Lin-Lin
 1384.49     1.74482      Lin-Lin
 1384.84     2.27579      Lin-Lin
 1384.99     2.49055      Lin-Lin
 1385.12     2.66408      Lin-Lin
 1385.22     2.77853      Lin-Lin
 1385.32     2.88171      Lin-Lin
 1385.42     2.96841      Lin-Lin
 1385.52     3.03679      Lin-Lin
 1385.6      3.07837      Lin-Lin
 1385.7      3.10835      Lin-Lin
 1385.8      3.11992      Lin-Lin
 1385.89     3.11195      Lin-Lin
 1385.98     3.08376      Lin-Lin
 1386.07     3.04443      Lin-Lin
 1386.17     2.97862      Lin-Lin
 1386.27     2.89429      Lin-Lin
 1386.37     2.79324      Lin-Lin
 1386.5      2.64031      Lin-Lin
 1386.63     2.46778      Lin-Lin
 1386.78     2.25151      Lin-Lin
 1387.18     1.64585      Lin-Lin
 1387.33     1.43077      Lin-Lin
 1387.42     1.30805      Lin-Lin
 1387.5      1.20112      Lin-Lin
 1387.58     1.09948      Lin-Lin
 1387.66     1.00351      Lin-Lin
 1387.74     0.913447     Lin-Lin
 1387.8      0.848281     Lin-Lin
 1387.87     0.786719     Lin-Lin
 1387.93     0.728756     Lin-Lin
 1387.99     0.674354     Lin-Lin
 1388.05     0.623452     Lin-Lin
 1388.12     0.575967     Lin-Lin
 1388.18     0.531796     Lin-Lin
 1388.24     0.490822     Lin-Lin
 1388.3      0.452912     Lin-Lin
 1388.37     0.417927     Lin-Lin
 1388.43     0.385718     Lin-Lin
 1388.49     0.356133     Lin-Lin
 1388.55     0.329015     Lin-Lin
 1388.62     0.304208     Lin-Lin
 1388.68     0.281558     Lin-Lin
 1388.74     0.260912     Lin-Lin
 1388.8      0.242711     Lin-Lin
 1388.86     0.226116     Lin-Lin
 1388.92     0.211002     Lin-Lin
 1388.98     0.197249     Lin-Lin
 1389.04     0.184744     Lin-Lin
 1389.11     0.173382     Lin-Lin
 1389.17     0.16306      Lin-Lin
 1389.23     0.153687     Lin-Lin
 1389.29     0.145175     Lin-Lin
 1389.35     0.137442     Lin-Lin
 1389.41     0.130241     Lin-Lin
 1389.47     0.123394     Lin-Lin
 1389.54     0.117208     Lin-Lin
 1389.61     0.111613     Lin-Lin
 1389.65     0.108179     Lin-Lin
 1389.74     0.101946     Lin-Lin
 1389.82     0.0964567    Lin-Lin
 1389.91     0.0916053    Lin-Lin
 1390        0.0873       Lin-Lin
 1390.08     0.0834629    Lin-Lin
 1390.19     0.0792538    Lin-Lin
 1390.3      0.0755587    Lin-Lin
 1390.41     0.0722921    Lin-Lin
 1390.52     0.0693842    Lin-Lin
 1390.66     0.0659695    Lin-Lin
 1390.8      0.0629886    Lin-Lin
 1390.95     0.0603613    Lin-Lin
 1391.09     0.0580263    Lin-Lin
 1391.3      0.0551107    Lin-Lin
 1391.48     0.0528368    Lin-Lin
 1391.67     0.0508245    Lin-Lin
 1391.85     0.0490314    Lin-Lin
 1392.09     0.0469253    Lin-Lin
 1392.34     0.0450894    Lin-Lin
 1392.58     0.043477     Lin-Lin
 1392.95     0.0413999    Lin-Lin
 1393.2      0.0402027    Lin-Lin
 1393.55     0.038703     Lin-Lin
 1393.9      0.0374104    Lin-Lin
 1394.25     0.0362877    Lin-Lin
 1394.78     0.0348599    Lin-Lin
 1395.3      0.0336759    Lin-Lin
 1395.83     0.0326822    Lin-Lin
 1396.59     0.0315097    Lin-Lin
 1397.46     0.0304406    Lin-Lin
 1398.33     0.029593     Lin-Lin
 1399.2      0.0289089    Lin-Lin
 1400.07     0.0283477    Lin-Lin
 1401.19     0.0277645    Lin-Lin
 1402.79     0.0271175    Lin-Lin
 1404.39     0.0266279    Lin-Lin
 1405.98     0.0262482    Lin-Lin
 1408.12     0.0258581    Lin-Lin
 1411.34     0.0254356    Lin-Lin
 1415.65     0.0250595    Lin-Lin
 1422.47     0.0246787    Lin-Lin
 1431.53     0.0243782    Lin-Lin
 1445.34     0.0240843    Lin-Lin
 1464.81     0.0237978    Lin-Lin
 1516.77     0.0232576    Lin-Lin
 1599.92     0.0225998    Lin-Lin
 1691.88     0.0220237    Lin-Lin
 1797.89     0.0215071    Lin-Lin
 1913.34     0.0211185    Lin-Lin
 2023.62     0.0209057    Lin-Lin
 2113.85     0.0208433    Lin-Lin
 2180.04     0.0209279    Lin-Lin
 2202.57     0.0210185    Lin-Lin
 2219.42     0.0211711    Lin-Lin
 2229.61     0.021348     Lin-Lin
 2238.15     0.0216078    Lin-Lin
 2244.73     0.0219553    Lin-Lin
 2248.67     0.0222901    Lin-Lin
 2251.27     0.0226001    Lin-Lin
 2253.87     0.0230194    Lin-Lin
 2255.82     0.02344      Lin-Lin
 2257.78     0.0239953    Lin-Lin
 2259.08     0.0244716    Lin-Lin
 2260.49     0.0251266    Lin-Lin
 2261.56     0.0257421    Lin-Lin
 2262.62     0.0265025    Lin-Lin
 2263.69     0.0274584    Lin-Lin
 2264.4      0.0282397    Lin-Lin
 2265.18     0.0292768    Lin-Lin
 2265.82     0.0303031    Lin-Lin
 2266.46     0.0315333    Lin-Lin
 2266.89     0.0324954    Lin-Lin
 2267.32     0.0335974    Lin-Lin
 2267.75     0.0348686    Lin-Lin
 2268.17     0.0363472    Lin-Lin
 2268.62     0.0381754    Lin-Lin
 2268.92     0.0395889    Lin-Lin
 2269.22     0.0411927    Lin-Lin
 2269.52     0.0430254    Lin-Lin
 2269.82     0.0451377    Lin-Lin
 2270.04     0.0469458    Lin-Lin
 2270.27     0.0489873    Lin-Lin
 2270.49     0.0513127    Lin-Lin
 2270.66     0.0532127    Lin-Lin
 2270.83     0.0555109    Lin-Lin
 2271.01     0.0581182    Lin-Lin
 2271.18     0.0611068    Lin-Lin
 2271.31     0.0636547    Lin-Lin
 2271.45     0.0665215    Lin-Lin
 2271.58     0.0697705    Lin-Lin
 2271.71     0.0734806    Lin-Lin
 2271.84     0.0777489    Lin-Lin
 2271.93     0.0809626    Lin-Lin
 2272.03     0.0852289    Lin-Lin
 2272.12     0.0893901    Lin-Lin
 2272.21     0.0940389    Lin-Lin
 2272.31     0.0992456    Lin-Lin
 2272.4      0.10509      Lin-Lin
 2272.49     0.111662     Lin-Lin
