 #LIBRARY    ENDF/B-VIII.1
#REACTION   SC-45(N,G)SC-46,SIG
#NUCLEUS    Sc-45
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1055.3      0.216743     Lin-Lin
 1055.43     0.231299     Lin-Lin
 1055.53     0.243443     Lin-Lin
 1055.63     0.2568       Lin-Lin
 1055.73     0.271538     Lin-Lin
 1055.83     0.287853     Lin-Lin
 1055.93     0.30597      Lin-Lin
 1056.03     0.326148     Lin-Lin
 1056.12     0.348683     Lin-Lin
 1056.22     0.373912     Lin-Lin
 1056.3      0.39483      Lin-Lin
 1056.37     0.417657     Lin-Lin
 1056.45     0.445496     Lin-Lin
 1056.52     0.469831     Lin-Lin
 1056.58     0.496174     Lin-Lin
 1056.65     0.524695     Lin-Lin
 1056.72     0.555573     Lin-Lin
 1056.78     0.589        Lin-Lin
 1056.85     0.625173     Lin-Lin
 1056.91     0.6643       Lin-Lin
 1057        0.719932     Lin-Lin
 1057.08     0.776456     Lin-Lin
 1057.16     0.838339     Lin-Lin
 1057.24     0.905972     Lin-Lin
 1057.32     0.979739     Lin-Lin
 1057.39     1.06001      Lin-Lin
 1057.47     1.14714      Lin-Lin
 1057.55     1.24144      Lin-Lin
 1057.63     1.3432       Lin-Lin
 1057.71     1.45264      Lin-Lin
 1057.79     1.56994      Lin-Lin
 1057.87     1.69518      Lin-Lin
 1057.97     1.87452      Lin-Lin
 1058.08     2.06771      Lin-Lin
 1058.16     2.22135      Lin-Lin
 1058.26     2.42602      Lin-Lin
 1058.4      2.73404      Lin-Lin
 1058.59     3.16876      Lin-Lin
 1058.98     4.08546      Lin-Lin
 1059.14     4.43473      Lin-Lin
 1059.29     4.75173      Lin-Lin
 1059.4      4.93868      Lin-Lin
 1059.51     5.10937      Lin-Lin
 1059.63     5.25607      Lin-Lin
 1059.75     5.37043      Lin-Lin
 1059.84     5.43007      Lin-Lin
 1059.94     5.46234      Lin-Lin
 1060        5.46834      Lin-Lin
 1060.12     5.44667      Lin-Lin
 1060.21     5.40139      Lin-Lin
 1060.33     5.30367      Lin-Lin
 1060.44     5.17089      Lin-Lin
 1060.56     5.00383      Lin-Lin
 1060.66     4.82562      Lin-Lin
 1060.77     4.62591      Lin-Lin
 1060.93     4.29428      Lin-Lin
 1061.14     3.81284      Lin-Lin
 1061.47     3.03101      Lin-Lin
 1061.61     2.70849      Lin-Lin
 1061.75     2.40243      Lin-Lin
 1061.85     2.19931      Lin-Lin
 1061.96     1.99782      Lin-Lin
 1062.06     1.80981      Lin-Lin
 1062.14     1.67794      Lin-Lin
 1062.22     1.55401      Lin-Lin
 1062.3      1.43798      Lin-Lin
 1062.38     1.32976      Lin-Lin
 1062.46     1.22918      Lin-Lin
