#LIBRARY    ENDF/B-VIII.1
#REACTION   AU-197(N,G)AU-198,SIG
#NUCLEUS    Au-197
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     3e+07
#E,eV        Sig,b        Interpolation
 57.6205     21.4482      Lin-Lin
 57.6315     22.4387      Lin-Lin
 57.6425     23.537       Lin-Lin
 57.6535     24.7585      Lin-Lin
 57.6645     26.1205      Lin-Lin
 57.6755     27.6426      Lin-Lin
 57.6865     29.3467      Lin-Lin
 57.6975     31.2571      Lin-Lin
 57.7085     33.4005      Lin-Lin
 57.7184     35.5526      Lin-Lin
 57.7283     37.9396      Lin-Lin
 57.7382     40.5853      Lin-Lin
 57.7481     43.5145      Lin-Lin
 57.758      46.7529      Lin-Lin
 57.7671     50.0496      Lin-Lin
 57.7759     53.5034      Lin-Lin
 57.7847     57.2581      Lin-Lin
 57.7935     61.3302      Lin-Lin
 57.8023     65.7352      Lin-Lin
 57.8111     70.4864      Lin-Lin
 57.8199     75.5951      Lin-Lin
 57.8287     81.0698      Lin-Lin
 57.8375     86.9155      Lin-Lin
 57.8492     95.2886      Lin-Lin
 57.861      104.314      Lin-Lin
 57.8727     113.965      Lin-Lin
 57.8844     124.198      Lin-Lin
 57.902      140.499      Lin-Lin
 57.9255     163.517      Lin-Lin
 57.9648     202.684      Lin-Lin
 57.9818     218.591      Lin-Lin
 57.9976     232.135      Lin-Lin
 58.01       241.533      Lin-Lin
 58.0217     249.363      Lin-Lin
 58.0334     255.946      Lin-Lin
 58.0452     261.15       Lin-Lin
 58.0569     264.87       Lin-Lin
 58.0708     267.261      Lin-Lin
 58.0786     267.612      Lin-Lin
 58.0926     266.46       Lin-Lin
 58.1024     264.303      Lin-Lin
 58.1144     260.231      Lin-Lin
 58.1284     253.518      Lin-Lin
 58.1413     245.708      Lin-Lin
 58.1531     237.4        Lin-Lin
 58.1707     223.147      Lin-Lin
 58.1883     207.282      Lin-Lin
 58.2147     181.801      Lin-Lin
 58.2469     150.433      Lin-Lin
 58.2645     134.195      Lin-Lin
 58.2763     123.946      Lin-Lin
 58.288      114.247      Lin-Lin
 58.2997     105.151      Lin-Lin
 58.3114     96.6943      Lin-Lin
 58.3232     88.8937      Lin-Lin
 58.3349     81.753       Lin-Lin
 58.3437     76.8252      Lin-Lin
 58.3525     72.2552      Lin-Lin
 58.3613     68.0323      Lin-Lin
 58.3701     64.1432      Lin-Lin
 58.3789     60.5729      Lin-Lin
 58.3871     57.514       Lin-Lin
 58.3977     53.9458      Lin-Lin
 58.4082     50.7595      Lin-Lin
 58.4188     47.9242      Lin-Lin
 58.4301     45.2376      Lin-Lin
 58.4362     43.9413      Lin-Lin
 58.4483     41.6114      Lin-Lin
 58.4604     39.598       Lin-Lin
 58.4725     37.8633      Lin-Lin
 58.4846     36.373       Lin-Lin
